,humidity,precipitation_height,snow_depth,sunshine_duration,temperature_air_max_2m,temperature_air_mean_2m,season,holiday
2023-10-21,73.0,0.0,0.0,31319.999999999996,289.54999999999995,287.04999999999995,autumn,False
2023-10-22,80.0,0.6,0.0,2520.0,288.65,285.84999999999997,autumn,False
2023-10-23,88.0,2.7,0.0,5760.0,286.15,283.45,autumn,False
2023-10-24,81.0,2.5,0.0,10080.0,287.15,284.84999999999997,autumn,False
2023-10-25,89.0,10.0,0.0,360.0,285.54999999999995,282.95,autumn,False
2023-10-26,86.0,5.0,0.0,1800.0,285.75,283.54999999999995,autumn,False
2023-10-27,85.0,4.9,0.0,6120.0,287.45,284.04999999999995,autumn,False
2023-10-28,81.0,0.1,0.0,5760.0,288.34999999999997,285.04999999999995,autumn,False
2023-10-29,73.0,0.0,0.0,6480.0,288.65,287.04999999999995,autumn,False
2023-10-30,80.0,3.1,0.0,360.0,288.95,286.15,autumn,False
2023-10-31,79.0,0.3,0.0,19800.0,287.34999999999997,284.54999999999995,autumn,False
2023-11-01,77.0,0.0,0.0,0.0,287.34999999999997,285.65,autumn,False
2023-11-02,67.0,0.1,0.0,13680.0,287.84999999999997,285.15,autumn,False
2023-11-03,68.0,0.0,0.0,23040.0,285.15,282.45,autumn,False
2023-11-04,78.0,2.2,0.0,6480.0,284.45,282.45,autumn,False
2023-11-05,77.0,0.4,0.0,5040.0,286.54999999999995,283.84999999999997,autumn,False
2023-11-06,74.0,0.5,0.0,22680.0,285.95,283.45,autumn,False
2023-11-07,79.0,2.2,0.0,14040.0,285.15,282.15,autumn,False
2023-11-08,73.0,2.4,0.0,10800.0,284.54999999999995,282.84999999999997,autumn,False
2023-11-09,79.0,3.6,0.0,5400.0,285.04999999999995,282.45,autumn,False
2023-11-10,77.0,6.1,0.0,7560.0,283.04999999999995,281.15,autumn,False
2023-11-11,82.0,0.0,0.0,16920.0,282.54999999999995,279.84999999999997,autumn,False
2023-11-12,82.0,0.0,0.0,7920.000000000001,282.95,279.04999999999995,autumn,False
2023-11-13,82.0,6.5,0.0,0.0,288.95,284.04999999999995,autumn,False
2023-11-14,78.0,1.8,0.0,1440.0,286.54999999999995,284.45,autumn,False
2023-11-15,79.0,0.0,0.0,15840.000000000002,285.75,283.15,autumn,False
2023-11-16,87.0,1.4,0.0,360.0,281.25,280.04999999999995,autumn,False
2023-11-17,94.0,7.0,0.0,0.0,279.95,278.25,autumn,False
2023-11-18,86.0,6.0,0.0,0.0,285.04999999999995,280.45,autumn,False
2023-11-19,75.0,0.0,0.0,17640.0,287.25,285.45,autumn,False
2023-11-20,84.0,5.6,0.0,9360.0,285.15,282.95,autumn,False
2023-11-21,93.0,0.6,0.0,0.0,282.54999999999995,281.04999999999995,autumn,False
2023-11-22,80.0,0.0,0.0,24840.0,279.34999999999997,277.34999999999997,autumn,False
2023-11-23,83.0,1.9,0.0,0.0,284.65,282.65,autumn,False
2023-11-24,82.0,3.4,0.0,9720.0,284.04999999999995,278.84999999999997,autumn,False
2023-11-25,85.0,0.0,0.0,5760.0,279.34999999999997,277.34999999999997,autumn,False
2023-11-26,87.0,3.2,0.0,0.0,279.95,277.75,autumn,False
2023-11-27,84.0,22.8,0.0,0.0,278.04999999999995,277.04999999999995,autumn,False
2023-11-28,86.0,0.0,0.01,0.0,275.65,273.34999999999997,autumn,False
2023-11-29,86.0,0.5,0.0,4320.0,276.84999999999997,274.34999999999997,autumn,False
2023-11-30,94.0,0.2,0.0,0.0,275.95,274.34999999999997,autumn,False
2023-12-01,84.0,0.0,0.0,0.0,273.54999999999995,272.45,autumn,False
2023-12-02,76.0,0.0,0.0,7200.0,273.04999999999995,271.45,autumn,False
2023-12-03,78.0,1.6,0.0,19080.0,274.65,272.65,autumn,False
2023-12-04,79.0,2.8,0.02,0.0,275.25,273.45,autumn,False
2023-12-05,90.0,3.5,0.0,0.0,280.34999999999997,277.84999999999997,autumn,False
2023-12-06,89.0,0.5,0.0,7200.0,278.75,276.04999999999995,autumn,False
2023-12-07,84.0,3.2,0.0,21960.0,277.15,274.65,autumn,False
2023-12-08,85.0,0.0,0.0,0.0,280.54999999999995,278.04999999999995,autumn,False
2023-12-09,80.0,1.9,0.0,1800.0,284.34999999999997,280.95,autumn,False
2023-12-10,70.0,0.7,0.0,6840.0,284.25,282.95,autumn,False
2023-12-11,77.0,1.2,0.0,3240.0,284.65,282.75,autumn,False
2023-12-12,83.0,1.9,0.0,2160.0,285.15,281.95,autumn,False
2023-12-13,85.0,3.0,0.0,14400.0,284.25,280.95,autumn,False
2023-12-14,94.0,0.2,0.0,0.0,280.34999999999997,278.25,autumn,False
2023-12-15,87.0,0.3,0.0,0.0,281.54999999999995,279.54999999999995,autumn,False
2023-12-16,79.0,0.0,0.0,9720.0,283.15,280.75,autumn,False
2023-12-17,86.0,0.0,0.0,25920.0,283.45,280.34999999999997,autumn,False
2023-12-18,86.0,0.0,0.0,27360.0,279.95,275.45,autumn,False
2023-12-19,84.0,6.2,0.0,0.0,281.34999999999997,279.65,autumn,False
2023-12-20,84.0,0.2,0.0,1800.0,281.75,279.95,autumn,False
2023-12-21,85.0,21.2,0.0,0.0,284.65,281.84999999999997,autumn,True
2023-12-22,82.0,7.7,0.0,0.0,282.95,281.25,winter,True
2023-12-23,81.0,0.7,0.0,0.0,283.15,282.04999999999995,winter,True
2023-12-24,81.0,1.4,0.0,0.0,286.15,284.04999999999995,winter,True
2023-12-25,83.0,0.6,0.0,0.0,285.65,284.75,winter,True
2023-12-26,79.0,0.0,0.0,3240.0,284.75,281.54999999999995,winter,True
2023-12-27,79.0,0.0,0.0,0.0,283.34999999999997,280.45,winter,True
2023-12-28,72.0,0.0,0.0,18360.0,284.65,282.75,winter,True
2023-12-29,76.0,1.2,0.0,1800.0,285.04999999999995,283.15,winter,True
2023-12-30,76.0,0.0,0.0,15480.0,283.95,281.75,winter,True
2023-12-31,72.0,0.0,0.0,7200.0,283.65,281.84999999999997,winter,True
2024-01-01,73.0,3.7,0.0,3240.0,281.84999999999997,280.65,winter,True
2024-01-02,80.0,3.8,0.0,0.0,285.34999999999997,283.15,winter,True
2024-01-03,76.0,7.9,0.0,11520.0,285.04999999999995,282.84999999999997,winter,True
2024-01-04,82.0,0.1,0.0,7560.0,282.54999999999995,280.84999999999997,winter,True
2024-01-05,73.0,2.1,0.0,16200.0,282.34999999999997,280.75,winter,True
2024-01-06,93.0,0.8,0.0,0.0,279.34999999999997,276.95,winter,False
2024-01-07,87.0,0.4,0.0,0.0,274.75,273.34999999999997,winter,False
2024-01-08,66.0,0.0,0.0,10080.0,272.75,270.65,winter,False
2024-01-09,74.0,0.0,0.0,28080.0,273.54999999999995,267.65,winter,False
2024-01-10,76.0,0.0,0.0,7920.000000000001,272.75,267.34999999999997,winter,False
2024-01-11,81.0,0.0,0.0,27360.0,272.75,268.84999999999997,winter,False
2024-01-12,95.0,0.1,0.0,0.0,274.25,272.65,winter,False
2024-01-13,86.0,0.0,0.0,0.0,275.04999999999995,274.45,winter,False
2024-01-14,83.0,0.3,0.0,360.0,275.84999999999997,274.25,winter,False
2024-01-15,87.0,2.4,0.01,720.0,274.65,273.65,winter,False
2024-01-16,78.0,0.0,0.02,22320.0,273.84999999999997,270.95,winter,False
2024-01-17,88.0,13.6,0.02,0.0,271.95,270.15,winter,False
2024-01-18,88.0,0.6,0.15,21960.0,272.95,270.45,winter,False
2024-01-19,84.0,0.1,0.11,24840.0,277.54999999999995,269.34999999999997,winter,False
2024-01-20,76.0,0.0,0.07,27000.0,272.45,268.75,winter,False
2024-01-21,69.0,0.1,0.05,5400.0,279.65,275.15,winter,False
2024-01-22,74.0,0.0,0.0,6840.0,284.65,282.15,winter,False
2024-01-23,73.0,0.2,0.0,13680.0,284.75,281.04999999999995,winter,False
2024-01-24,72.0,0.0,0.0,3960.0000000000005,287.25,284.04999999999995,winter,False
2024-01-25,81.0,0.5,0.0,16560.0,284.25,281.34999999999997,winter,False
2024-01-26,79.0,2.2,0.0,8640.0,285.34999999999997,281.25,winter,False
2024-01-27,74.0,0.0,0.0,27000.0,282.45,276.75,winter,False
2024-01-28,70.0,0.0,0.0,29880.000000000004,282.75,277.34999999999997,winter,False
2024-01-29,70.0,0.1,0.0,21240.0,288.65,281.75,winter,False
